"assertionTargetId"	"assertionTargetType"	"assertionType"	"assertionValue"	"assertionValueNumeric"	"assertionUnit"	"assertionMadeDate"	"assertionEffectiveDate"	"assertionByAgentName"	"assertionByAgentId"	"assertionProtocol"	"assertionProtocolId"	"assertionCitation"	"assertionRemarks"
"obj_1106"	"ORGANISM"	"organismQuantity"		""									
"obj_1107"	"ORGANISM"	"organismQuantity"		""									
"obj_1108"	"ORGANISM"	"organismQuantity"		""									
"obj_1109"	"ORGANISM"	"organismQuantity"		""									
"obj_1110"	"ORGANISM"	"organismQuantity"		""									
"obj_1111"	"ORGANISM"	"organismQuantity"		""									
"obj_1112"	"ORGANISM"	"organismQuantity"		""									
"obj_1113"	"ORGANISM"	"organismQuantity"		""									
"obj_1114"	"ORGANISM"	"organismQuantity"		""									
"obj_1115"	"ORGANISM"	"organismQuantity"		""									
"obj_1116"	"ORGANISM"	"organismQuantity"		""									
"obj_1117"	"ORGANISM"	"organismQuantity"		""									
"obj_1118"	"ORGANISM"	"organismQuantity"		""									
"obj_1119"	"ORGANISM"	"organismQuantity"		""									
"obj_1120"	"ORGANISM"	"organismQuantity"		""									
"obj_1121"	"ORGANISM"	"organismQuantity"		""									
"obj_1122"	"ORGANISM"	"organismQuantity"		""									
"obj_1123"	"ORGANISM"	"organismQuantity"		""									
"obj_1124"	"ORGANISM"	"organismQuantity"		""									
"obj_1125"	"ORGANISM"	"organismQuantity"		""									
"obj_1126"	"ORGANISM"	"organismQuantity"		""									
"obj_1127"	"ORGANISM"	"organismQuantity"		""									
"obj_1128"	"ORGANISM"	"organismQuantity"		""									
"obj_1129"	"ORGANISM"	"organismQuantity"		""									
"obj_1130"	"ORGANISM"	"organismQuantity"		""									
"obj_1131"	"ORGANISM"	"organismQuantity"		""									
"obj_1132"	"ORGANISM"	"organismQuantity"		""									
"obj_1133"	"ORGANISM"	"organismQuantity"		""									
"obj_1134"	"ORGANISM"	"organismQuantity"		""									
"obj_1135"	"ORGANISM"	"organismQuantity"		""									
"obj_1136"	"ORGANISM"	"organismQuantity"		""									
"obj_1137"	"ORGANISM"	"organismQuantity"		""									
"obj_1138"	"ORGANISM"	"organismQuantity"		""									
"obj_1139"	"ORGANISM"	"organismQuantity"		""									
"obj_1140"	"ORGANISM"	"organismQuantity"		""									
"obj_1141"	"ORGANISM"	"organismQuantity"		""									
"obj_1142"	"ORGANISM"	"organismQuantity"		""									
"obj_1143"	"ORGANISM"	"organismQuantity"		""									
"obj_1144"	"ORGANISM"	"organismQuantity"		""									
"obj_1145"	"ORGANISM"	"organismQuantity"		""									
"obj_1146"	"ORGANISM"	"organismQuantity"		""									
"obj_1147"	"ORGANISM"	"organismQuantity"		""									
"obj_1148"	"ORGANISM"	"organismQuantity"		""									
"obj_1149"	"ORGANISM"	"organismQuantity"		""									
"obj_1150"	"ORGANISM"	"organismQuantity"		""									
"obj_1151"	"ORGANISM"	"organismQuantity"		""									
"obj_1152"	"ORGANISM"	"organismQuantity"		""									
"obj_1153"	"ORGANISM"	"organismQuantity"		""									
"obj_1154"	"ORGANISM"	"organismQuantity"		""									
"obj_1155"	"ORGANISM"	"organismQuantity"		""									
"obj_1156"	"ORGANISM"	"organismQuantity"		""									
"obj_1157"	"ORGANISM"	"organismQuantity"		""									
"obj_1158"	"ORGANISM"	"organismQuantity"		""									
"obj_1159"	"ORGANISM"	"organismQuantity"		""									
"obj_1160"	"ORGANISM"	"organismQuantity"		""									
"obj_1161"	"ORGANISM"	"organismQuantity"		""									
"obj_1162"	"ORGANISM"	"organismQuantity"		""									
"obj_1163"	"ORGANISM"	"organismQuantity"		""									
"obj_1164"	"ORGANISM"	"organismQuantity"		""									
"obj_1165"	"ORGANISM"	"organismQuantity"		""									
"obj_1166"	"ORGANISM"	"organismQuantity"		""									
"obj_1167"	"ORGANISM"	"organismQuantity"		""									
"obj_1168"	"ORGANISM"	"organismQuantity"		""									
"obj_1169"	"ORGANISM"	"organismQuantity"		""									
"obj_1170"	"ORGANISM"	"organismQuantity"		""									
"obj_1171"	"ORGANISM"	"organismQuantity"		""									
"obj_1172"	"ORGANISM"	"organismQuantity"		""									
"obj_1173"	"ORGANISM"	"organismQuantity"		""									
"obj_1174"	"ORGANISM"	"organismQuantity"		""									
"obj_1175"	"ORGANISM"	"organismQuantity"		""									
"obj_1176"	"ORGANISM"	"organismQuantity"		""									
"obj_1177"	"ORGANISM"	"organismQuantity"		""									
"obj_1178"	"ORGANISM"	"organismQuantity"		""									
"obj_1179"	"ORGANISM"	"organismQuantity"		""									
"obj_1180"	"ORGANISM"	"organismQuantity"		""									
"obj_1181"	"ORGANISM"	"organismQuantity"		""									
"obj_1182"	"ORGANISM"	"organismQuantity"		""									
"obj_1183"	"ORGANISM"	"organismQuantity"		""									
"obj_1184"	"ORGANISM"	"organismQuantity"		""									
"obj_1185"	"ORGANISM"	"organismQuantity"		""									
"obj_1186"	"ORGANISM"	"organismQuantity"		""									
"obj_1187"	"ORGANISM"	"organismQuantity"		""									
"obj_1188"	"ORGANISM"	"organismQuantity"		""									
"obj_1189"	"ORGANISM"	"organismQuantity"		""									
"obj_1190"	"ORGANISM"	"organismQuantity"		""									
"obj_1191"	"ORGANISM"	"organismQuantity"		""									
"obj_1192"	"ORGANISM"	"organismQuantity"		""									
"obj_1193"	"ORGANISM"	"organismQuantity"		""									
"obj_1194"	"ORGANISM"	"organismQuantity"		""									
"obj_1195"	"ORGANISM"	"organismQuantity"		""									
"obj_1196"	"ORGANISM"	"organismQuantity"		""									
"obj_1197"	"ORGANISM"	"organismQuantity"		""									
"obj_1198"	"ORGANISM"	"organismQuantity"		""									
"obj_1199"	"ORGANISM"	"organismQuantity"		""									
"obj_1200"	"ORGANISM"	"organismQuantity"		""									
"obj_1201"	"ORGANISM"	"organismQuantity"		""									
"obj_1202"	"ORGANISM"	"organismQuantity"		""									
"obj_1203"	"ORGANISM"	"organismQuantity"		""									
"obj_1204"	"ORGANISM"	"organismQuantity"		""									
"obj_1205"	"ORGANISM"	"organismQuantity"		""									
"obj_1206"	"ORGANISM"	"organismQuantity"		""									
"obj_1207"	"ORGANISM"	"organismQuantity"		""									
"obj_1208"	"ORGANISM"	"organismQuantity"		""									
"obj_1209"	"ORGANISM"	"organismQuantity"		""									
"obj_1210"	"ORGANISM"	"organismQuantity"		""									
"obj_1211"	"ORGANISM"	"organismQuantity"		""									
"obj_1212"	"ORGANISM"	"organismQuantity"		""									
"obj_1213"	"ORGANISM"	"organismQuantity"		""									
"obj_1214"	"ORGANISM"	"organismQuantity"		""									
"obj_1215"	"ORGANISM"	"organismQuantity"		""									
"obj_1216"	"ORGANISM"	"organismQuantity"		""									
"obj_1217"	"ORGANISM"	"organismQuantity"		""									
"obj_1218"	"ORGANISM"	"organismQuantity"		""									
"obj_1219"	"ORGANISM"	"organismQuantity"		""									
"obj_1220"	"ORGANISM"	"organismQuantity"		""									
"obj_1221"	"ORGANISM"	"organismQuantity"		""									
"obj_1222"	"ORGANISM"	"organismQuantity"		""									
"obj_1223"	"ORGANISM"	"organismQuantity"		""									
"obj_1224"	"ORGANISM"	"organismQuantity"		""									
"obj_1225"	"ORGANISM"	"organismQuantity"		""									
"obj_1226"	"ORGANISM"	"organismQuantity"		""									
"obj_1227"	"ORGANISM"	"organismQuantity"		""									
"obj_1228"	"ORGANISM"	"organismQuantity"		""									
"obj_1229"	"ORGANISM"	"organismQuantity"		""									
"obj_1230"	"ORGANISM"	"organismQuantity"		""									
"obj_1231"	"ORGANISM"	"organismQuantity"		""									
"obj_1232"	"ORGANISM"	"organismQuantity"		""									
"obj_1233"	"ORGANISM"	"organismQuantity"		""									
"obj_1234"	"ORGANISM"	"organismQuantity"		""									
"obj_1235"	"ORGANISM"	"organismQuantity"		""									
"obj_1236"	"ORGANISM"	"organismQuantity"		""									
"obj_1237"	"ORGANISM"	"organismQuantity"		""									
"obj_1238"	"ORGANISM"	"organismQuantity"		""									
"obj_1239"	"ORGANISM"	"organismQuantity"		""									
"obj_1240"	"ORGANISM"	"organismQuantity"		""									
"obj_1241"	"ORGANISM"	"organismQuantity"		""									
"obj_1242"	"ORGANISM"	"organismQuantity"		""									
"obj_1243"	"ORGANISM"	"organismQuantity"		""									
"obj_1244"	"ORGANISM"	"organismQuantity"		""									
"obj_1245"	"ORGANISM"	"organismQuantity"		""									
"obj_1246"	"ORGANISM"	"organismQuantity"		""									
"obj_1247"	"ORGANISM"	"organismQuantity"		""									
"obj_1248"	"ORGANISM"	"organismQuantity"		""									
"obj_1249"	"ORGANISM"	"organismQuantity"		""									
"obj_1250"	"ORGANISM"	"organismQuantity"		""									
"obj_1251"	"ORGANISM"	"organismQuantity"		""									
"obj_1252"	"ORGANISM"	"organismQuantity"		""									
"obj_1253"	"ORGANISM"	"organismQuantity"		""									
"obj_1254"	"ORGANISM"	"organismQuantity"		""									
"obj_1255"	"ORGANISM"	"organismQuantity"		""									
"obj_1256"	"ORGANISM"	"organismQuantity"		""									
"obj_1257"	"ORGANISM"	"organismQuantity"		""									
"obj_1258"	"ORGANISM"	"organismQuantity"		""									
"obj_1259"	"ORGANISM"	"organismQuantity"		""									
"obj_1260"	"ORGANISM"	"organismQuantity"		""									
"obj_1261"	"ORGANISM"	"organismQuantity"		""									
"obj_1262"	"ORGANISM"	"organismQuantity"		""									
"obj_1263"	"ORGANISM"	"organismQuantity"		""									
"obj_1264"	"ORGANISM"	"organismQuantity"		""									
"obj_1265"	"ORGANISM"	"organismQuantity"		""									
"obj_1266"	"ORGANISM"	"organismQuantity"		""									
"obj_1267"	"ORGANISM"	"organismQuantity"		""									
"obj_1268"	"ORGANISM"	"organismQuantity"		""									
"obj_1269"	"ORGANISM"	"organismQuantity"		""									
"obj_1270"	"ORGANISM"	"organismQuantity"		""									
"obj_1271"	"ORGANISM"	"organismQuantity"		""									
"obj_1272"	"ORGANISM"	"organismQuantity"		""									
"obj_1273"	"ORGANISM"	"organismQuantity"		""									
"obj_1274"	"ORGANISM"	"organismQuantity"		""									
"obj_1275"	"ORGANISM"	"organismQuantity"		""									
"obj_1276"	"ORGANISM"	"organismQuantity"		""									
"obj_1277"	"ORGANISM"	"organismQuantity"		""									
"obj_1278"	"ORGANISM"	"organismQuantity"		""									
"obj_1279"	"ORGANISM"	"organismQuantity"		""									
"obj_1280"	"ORGANISM"	"organismQuantity"		""									
"obj_1281"	"ORGANISM"	"organismQuantity"		""									
"obj_1282"	"ORGANISM"	"organismQuantity"		""									
"obj_1283"	"ORGANISM"	"organismQuantity"		""									
"obj_1284"	"ORGANISM"	"organismQuantity"		""									
"obj_1285"	"ORGANISM"	"organismQuantity"		""									
"obj_1286"	"ORGANISM"	"organismQuantity"		""									
"obj_1287"	"ORGANISM"	"organismQuantity"		""									
"obj_1288"	"ORGANISM"	"organismQuantity"		""									
"obj_1289"	"ORGANISM"	"organismQuantity"		""									
"obj_1290"	"ORGANISM"	"organismQuantity"		""									
"obj_1291"	"ORGANISM"	"organismQuantity"		""									
"obj_1292"	"ORGANISM"	"organismQuantity"		""									
"obj_1293"	"ORGANISM"	"organismQuantity"		""									
"obj_1294"	"ORGANISM"	"organismQuantity"		""									
"obj_1295"	"ORGANISM"	"organismQuantity"		""									
"obj_1296"	"ORGANISM"	"organismQuantity"		""									
"obj_1297"	"ORGANISM"	"organismQuantity"		""									
"obj_1298"	"ORGANISM"	"organismQuantity"		""									
"obj_1299"	"ORGANISM"	"organismQuantity"		""									
"obj_1300"	"ORGANISM"	"organismQuantity"		""									
"obj_1301"	"ORGANISM"	"organismQuantity"		""									
"obj_1302"	"ORGANISM"	"organismQuantity"		""									
"obj_1303"	"ORGANISM"	"organismQuantity"		""									
"obj_1304"	"ORGANISM"	"organismQuantity"		""									
"obj_1305"	"ORGANISM"	"organismQuantity"		""									
"obj_1306"	"ORGANISM"	"organismQuantity"		""									
"obj_1307"	"ORGANISM"	"organismQuantity"		""									
"obj_1308"	"ORGANISM"	"organismQuantity"		""									
"obj_1309"	"ORGANISM"	"organismQuantity"		""									
"obj_1310"	"ORGANISM"	"organismQuantity"		""									
"obj_1311"	"ORGANISM"	"organismQuantity"		""									
"obj_1312"	"ORGANISM"	"organismQuantity"		""									
"obj_1313"	"ORGANISM"	"organismQuantity"		""									
"obj_1314"	"ORGANISM"	"organismQuantity"		""									
"obj_1315"	"ORGANISM"	"organismQuantity"		""									
"obj_1316"	"ORGANISM"	"organismQuantity"		""									
"obj_1317"	"ORGANISM"	"organismQuantity"		""									
"obj_1318"	"ORGANISM"	"organismQuantity"	""	"137"									
"obj_1319"	"ORGANISM"	"organismQuantity"		""									
"obj_1320"	"ORGANISM"	"organismQuantity"		""									
"obj_1321"	"ORGANISM"	"organismQuantity"		""									
"obj_1322"	"ORGANISM"	"organismQuantity"		""									
"obj_1323"	"ORGANISM"	"organismQuantity"		""									
"obj_1324"	"ORGANISM"	"organismQuantity"		""									
"obj_1325"	"ORGANISM"	"organismQuantity"		""									
"obj_1326"	"ORGANISM"	"organismQuantity"		""									
"obj_1327"	"ORGANISM"	"organismQuantity"		""									
"obj_1328"	"ORGANISM"	"organismQuantity"		""									
"obj_1329"	"ORGANISM"	"organismQuantity"		""									
"obj_1330"	"ORGANISM"	"organismQuantity"		""									
"obj_1331"	"ORGANISM"	"organismQuantity"		""									
"obj_1332"	"ORGANISM"	"organismQuantity"		""									
"obj_1333"	"ORGANISM"	"organismQuantity"		""									
"obj_1334"	"ORGANISM"	"organismQuantity"		""									
"obj_1335"	"ORGANISM"	"organismQuantity"		""									
"obj_1336"	"ORGANISM"	"organismQuantity"		""									
"obj_1337"	"ORGANISM"	"organismQuantity"		""									
"obj_1338"	"ORGANISM"	"organismQuantity"		""									
"obj_1339"	"ORGANISM"	"organismQuantity"		""									
"obj_1340"	"ORGANISM"	"organismQuantity"		""									
"obj_1341"	"ORGANISM"	"organismQuantity"		""									
"obj_1342"	"ORGANISM"	"organismQuantity"		""									
"obj_1343"	"ORGANISM"	"organismQuantity"		""									
"obj_1344"	"ORGANISM"	"organismQuantity"		""									
"obj_1345"	"ORGANISM"	"organismQuantity"		""									
"obj_1346"	"ORGANISM"	"organismQuantity"		""									
"obj_1347"	"ORGANISM"	"organismQuantity"		""									
"obj_1348"	"ORGANISM"	"organismQuantity"		""									
"obj_1349"	"ORGANISM"	"organismQuantity"		""									
"obj_1350"	"ORGANISM"	"organismQuantity"		""									
"obj_1351"	"ORGANISM"	"organismQuantity"		""									
"obj_1352"	"ORGANISM"	"organismQuantity"		""									
"obj_1353"	"ORGANISM"	"organismQuantity"		""									
"obj_1354"	"ORGANISM"	"organismQuantity"		""									
"obj_1355"	"ORGANISM"	"organismQuantity"		""									
"obj_1356"	"ORGANISM"	"organismQuantity"		""									
"obj_1357"	"ORGANISM"	"organismQuantity"		""									
"obj_1358"	"ORGANISM"	"organismQuantity"		""									
"obj_1359"	"ORGANISM"	"organismQuantity"		""									
"obj_1360"	"ORGANISM"	"organismQuantity"		""									
"obj_1361"	"ORGANISM"	"organismQuantity"		""									
"obj_1362"	"ORGANISM"	"organismQuantity"		""									
"obj_1363"	"ORGANISM"	"organismQuantity"		""									
"obj_1364"	"ORGANISM"	"organismQuantity"		""									
"obj_1365"	"ORGANISM"	"organismQuantity"		""									
"obj_1366"	"ORGANISM"	"organismQuantity"		""									
"obj_1367"	"ORGANISM"	"organismQuantity"		""									
"obj_1368"	"ORGANISM"	"organismQuantity"		""									
"obj_1369"	"ORGANISM"	"organismQuantity"		""									
"obj_1370"	"ORGANISM"	"organismQuantity"		""									
"obj_1371"	"ORGANISM"	"organismQuantity"		""									
"obj_1372"	"ORGANISM"	"organismQuantity"		""									
"obj_1373"	"ORGANISM"	"organismQuantity"		""									
"obj_1374"	"ORGANISM"	"organismQuantity"		""									
"obj_1375"	"ORGANISM"	"organismQuantity"		""									
"obj_1376"	"ORGANISM"	"organismQuantity"		""									
"obj_1377"	"ORGANISM"	"organismQuantity"		""									
"obj_1378"	"ORGANISM"	"organismQuantity"		""									
"obj_1379"	"ORGANISM"	"organismQuantity"		""									
"obj_1380"	"ORGANISM"	"organismQuantity"		""									
"obj_1381"	"ORGANISM"	"organismQuantity"		""									
"obj_1382"	"ORGANISM"	"organismQuantity"		""									
"obj_1383"	"ORGANISM"	"organismQuantity"		""									
"obj_1384"	"ORGANISM"	"organismQuantity"		""									
"obj_1385"	"ORGANISM"	"organismQuantity"		""									
"obj_1386"	"ORGANISM"	"organismQuantity"		""									
"obj_1387"	"ORGANISM"	"organismQuantity"		""									
"obj_1388"	"ORGANISM"	"organismQuantity"		""									
"obj_1389"	"ORGANISM"	"organismQuantity"		""									
"obj_1390"	"ORGANISM"	"organismQuantity"		""									
"obj_1391"	"ORGANISM"	"organismQuantity"		""									
"obj_1392"	"ORGANISM"	"organismQuantity"		""									
"obj_1393"	"ORGANISM"	"organismQuantity"		""									
"obj_1394"	"ORGANISM"	"organismQuantity"		""									
"obj_1395"	"ORGANISM"	"organismQuantity"		""									
"obj_1396"	"ORGANISM"	"organismQuantity"		""									
"obj_1397"	"ORGANISM"	"organismQuantity"		""									
"obj_1398"	"ORGANISM"	"organismQuantity"		""									
"obj_1399"	"ORGANISM"	"organismQuantity"		""									
"obj_1400"	"ORGANISM"	"organismQuantity"		""									
"obj_1401"	"ORGANISM"	"organismQuantity"		""									
"obj_1402"	"ORGANISM"	"organismQuantity"		""									
"obj_1403"	"ORGANISM"	"organismQuantity"		""									
"obj_1404"	"ORGANISM"	"organismQuantity"		""									
"obj_1405"	"ORGANISM"	"organismQuantity"		""									
"obj_1406"	"ORGANISM"	"organismQuantity"		""									
"obj_1407"	"ORGANISM"	"organismQuantity"		""									
"obj_1408"	"ORGANISM"	"organismQuantity"		""									
"obj_1409"	"ORGANISM"	"organismQuantity"		""									
"obj_1410"	"ORGANISM"	"organismQuantity"		""									
"obj_1411"	"ORGANISM"	"organismQuantity"		""									
"obj_1412"	"ORGANISM"	"organismQuantity"		""									
"obj_1413"	"ORGANISM"	"organismQuantity"		""									
"obj_1414"	"ORGANISM"	"organismQuantity"		""									
"obj_1415"	"ORGANISM"	"organismQuantity"		""									
"obj_1416"	"ORGANISM"	"organismQuantity"		""									
"obj_1417"	"ORGANISM"	"organismQuantity"		""									
"obj_1418"	"ORGANISM"	"organismQuantity"		""									
"obj_1419"	"ORGANISM"	"organismQuantity"		""									
"obj_1420"	"ORGANISM"	"organismQuantity"		""									
"obj_1421"	"ORGANISM"	"organismQuantity"		""									
"obj_1422"	"ORGANISM"	"organismQuantity"		""									
"obj_1423"	"ORGANISM"	"organismQuantity"		""									
"obj_1424"	"ORGANISM"	"organismQuantity"		""									
"obj_1425"	"ORGANISM"	"organismQuantity"		""									
"obj_1426"	"ORGANISM"	"organismQuantity"		""									
"obj_1427"	"ORGANISM"	"organismQuantity"		""									
"obj_1428"	"ORGANISM"	"organismQuantity"		""									
"obj_1429"	"ORGANISM"	"organismQuantity"		""									
"obj_1430"	"ORGANISM"	"organismQuantity"		""									
"obj_1431"	"ORGANISM"	"organismQuantity"		""									
"obj_1432"	"ORGANISM"	"organismQuantity"		""									
"obj_1433"	"ORGANISM"	"organismQuantity"		""									
"obj_1434"	"ORGANISM"	"organismQuantity"		""									
"obj_1435"	"ORGANISM"	"organismQuantity"		""									
"obj_1436"	"ORGANISM"	"organismQuantity"		""									
"obj_1437"	"ORGANISM"	"organismQuantity"		""									
"obj_1438"	"ORGANISM"	"organismQuantity"		""									
"obj_1439"	"ORGANISM"	"organismQuantity"		""									
"obj_1440"	"ORGANISM"	"organismQuantity"		""									
"obj_1441"	"ORGANISM"	"organismQuantity"		""									
"obj_1442"	"ORGANISM"	"organismQuantity"		""									
"obj_1443"	"ORGANISM"	"organismQuantity"		""									
"obj_1444"	"ORGANISM"	"organismQuantity"		""									
"obj_1445"	"ORGANISM"	"organismQuantity"		""									
"obj_1446"	"ORGANISM"	"organismQuantity"		""									
"obj_1447"	"ORGANISM"	"organismQuantity"		""									
"obj_1448"	"ORGANISM"	"organismQuantity"		""									
"obj_1449"	"ORGANISM"	"organismQuantity"		""									
"obj_1450"	"ORGANISM"	"organismQuantity"		""									
"obj_1451"	"ORGANISM"	"organismQuantity"		""									
"obj_1452"	"ORGANISM"	"organismQuantity"		""									
"obj_1453"	"ORGANISM"	"organismQuantity"		""									
"obj_1454"	"ORGANISM"	"organismQuantity"		""									
"obj_1455"	"ORGANISM"	"organismQuantity"	""	"20"									
"obj_1456"	"ORGANISM"	"organismQuantity"		""									
"obj_1457"	"ORGANISM"	"organismQuantity"		""									
