"eventId"	"parentEventId"	"datasetId"	"locationId"	"protocolId"	"eventType"	"eventName"	"recordedBy"	"recordedById"	"fieldNumber"	"eventDate"	"year"	"month"	"day"	"verbatimEventDate"	"verbatimLocality"	"verbatimElevation"	"verbatimDepth"	"verbatimCoordinates"	"verbatimLatitude"	"verbatimLongitude"	"verbatimCoordinateSystem"	"verbatimSrs"	"habitat"	"protocolDescription"	"sampleSizeValue"	"sampleSizeUnit"	"eventEffort"	"fieldNotes"	"eventCitation"	"eventRemarks"	"higherGeographyId"	"higherGeography"	"continent"	"waterBody"	"islandGroup"	"island"	"country"	"countryCode"	"stateProvince"	"county"	"municipality"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"minimumDistanceAboveSurfaceInMeters"	"maximumDistanceAboveSurfaceInMeters"	"minimumDepthInMeters"	"maximumDepthInMeters"	"verticalDatum"	"locationAccordingTo"	"locationRemarks"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"coordinatePrecision"	"pointRadiusSpatialFit"	"footprintWkt"	"footprintSrs"	"footprintSpatialFit"	"georeferencedBy"	"georeferencedDate"	"georeferenceProtocol"	"georeferenceSources"	"georeferenceRemarks"	"preferredSpatialRepresentation"
"evt_939"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_940"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_941"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_942"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_943"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_944"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_945"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_946"					"ORGANISM_INTERACTION"					"2010-10/2010-11"					"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"	""		"37º 15’ S, 71º 55’ W"	-37.25	-71.91666667																	"Chile"		"Bio Bio"			"Hacienda Rucamanqui de Forestal Mininco S.A., VIII Region"										-37.25	-71.91666667													
"evt_947"					"ORGANISM_INTERACTION"					""					"Valdivia"	""		""	-39.82083	-73.28083																	"Chile"		"Los Rios"			"Valdivia"										-39.82083	-73.28083													
"evt_948"					"ORGANISM_INTERACTION"					""					"Valdivia"	""		""	-39.82083	-73.28083																	"Chile"		"Los Rios"			"Valdivia"										-39.82083	-73.28083													
"evt_949"					"ORGANISM_INTERACTION"					""					"Campo Anders"	""		""	-39.135	-72.558																	"Chile"		"Araucania"			"Campo Anders"										-39.135	-72.558													
"evt_950"					"ORGANISM_INTERACTION"					""					"Campo Anders"	""		""	-39.135	-72.558																	"Chile"		"Araucania"			"Campo Anders"										-39.135	-72.558													
"evt_951"					"ORGANISM_INTERACTION"					""					"Aguas Grandes"	""		""	-39.172	-72.432																	"Chile"		"Araucania"			"Aguas Grandes"										-39.172	-72.432													
"evt_952"					"ORGANISM_INTERACTION"					""					"Aguas Grandes"	""		""	-39.172	-72.432																	"Chile"		"Araucania"			"Aguas Grandes"										-39.172	-72.432													
"evt_953"					"ORGANISM_INTERACTION"					""					"Cunco"	""		""	-38.838	-72.37																	"Chile"		"Araucania"			"Cunco"										-38.838	-72.37													
"evt_954"					"ORGANISM_INTERACTION"					""					"Cunco"	""		""	-38.838	-72.37																	"Chile"		"Araucania"			"Cunco"										-38.838	-72.37													
"evt_955"					"ORGANISM_INTERACTION"					""					"Pucon"	""		""	-39.335	-71.972																	"Chile"		"Araucania"			"Pucon"										-39.335	-71.972													
"evt_956"					"ORGANISM_INTERACTION"					""					"Docas"	""		""	-33.13595	-71.70783																	"Chile"		"Valparaiso"			"Docas"										-33.13595	-71.70783													
"evt_957"					"ORGANISM_INTERACTION"					""					"Farellones"	""		""	-33.35327	-70.32563																	"Chile"		"Metropolitana de Santiago"			"Farellones"										-33.35327	-70.32563													
"evt_958"					"ORGANISM_INTERACTION"					""					"Los Angeles"	""		""	-37.46087	-72.3273																	"Chile"		"Bio Bio"			"Los Angeles"										-37.46087	-72.3273													
"evt_959"					"ORGANISM_INTERACTION"					""					"Mininco"	""		""	-37.83595	-72.4211																	"Chile"		"Araucania"			"Mininco"										-37.83595	-72.4211													
"evt_960"					"ORGANISM_INTERACTION"					""					"Mininco"	""		""	-37.83595	-72.4211																	"Chile"		"Araucania"			"Mininco"										-37.83595	-72.4211													
"evt_961"					"ORGANISM_INTERACTION"					""					"Nahal 1"	""		""	-37.79992	-73.22475																	"Chile"		"Bio Bio"			"Nahal 1"										-37.79992	-73.22475													
"evt_962"					"ORGANISM_INTERACTION"					""					"Los Sauces"	""		""	-38.18975	-72.72617																	"Chile"		"Araucania"			"Los Sauces"										-38.18975	-72.72617													
"evt_963"					"ORGANISM_INTERACTION"					""					"Pucon"	""		""	-39.33937	-71.74587																	"Chile"		"Araucania"			"Pucon"										-39.33937	-71.74587													
"evt_964"					"ORGANISM_INTERACTION"					""					"Puerto Montt"	""		""	-41.70433	-73.35548																	"Chile"		"Los Lagos"			"Puerto Montt"										-41.70433	-73.35548													
"evt_965"					"ORGANISM_INTERACTION"					""					"Ensenada"	""		""	-41.27403	-72.47528																	"Chile"		"Los Lagos"			"Ensenada"										-41.27403	-72.47528													
"evt_966"					"ORGANISM_INTERACTION"					""					"Ensenada"	""		""	-41.27403	-72.47528																	"Chile"		"Los Lagos"			"Ensenada"										-41.27403	-72.47528													
"evt_967"					"ORGANISM_INTERACTION"					""					"Puerto Octay"	""		""	-40.94647	-72.7488																	"Chile"		"Los Lagos"			"Puerto Octay"										-40.94647	-72.7488													
"evt_968"					"ORGANISM_INTERACTION"					""					"Talhuaca"	""		""	-38.31043	-71.78938																	"Chile"		"Araucania"			"Talhuaca"										-38.31043	-71.78938													
"evt_969"					"ORGANISM_INTERACTION"					""					"Talhuaca"	""		""	-38.31043	-71.78938																	"Chile"		"Araucania"			"Talhuaca"										-38.31043	-71.78938													
"evt_970"					"ORGANISM_INTERACTION"					""					"Cobquecura"	""		""	-36.18277	-72.6572																	"Chile"		"Ñuble"			"Cobquecura"										-36.18277	-72.6572													
"evt_971"					"ORGANISM_INTERACTION"					""					"Coyhaique"	""		""	-45.92165	-71.83737																	"Chile"		"Aysen"			"Coyhaique"										-45.92165	-71.83737													
"evt_972"					"ORGANISM_INTERACTION"					""					"LGral Carrera I"	""		""	-46.56417	-72.71338																	"Chile"		"Aysen"			"LGral Carrera I"										-46.56417	-72.71338													
"evt_973"					"ORGANISM_INTERACTION"					""					"LGral Carrera I"	""		""	-46.56417	-72.71338																	"Chile"		"Aysen"			"LGral Carrera I"										-46.56417	-72.71338													
"evt_974"					"ORGANISM_INTERACTION"					""					"LGral Carrera II"	""		""	-46.6647	-72.64425																	"Chile"		"Aysen"			"LGral Carrera II"										-46.6647	-72.64425													
"evt_975"					"ORGANISM_INTERACTION"					""					"Rio Baker I"	""		""	-47.05705	-72.80502																	"Chile"		"Aysen"			"Rio Baker I"										-47.05705	-72.80502													
"evt_976"					"ORGANISM_INTERACTION"					""					"Rio Baker II"	""		""	-47.11708	-72.77115																	"Chile"		"Aysen"			"Rio Baker II"										-47.11708	-72.77115													
"evt_977"					"ORGANISM_INTERACTION"					""					"LGral Carrera III"	""		""	-46.88095	-72.75928																	"Chile"		"Aysen"			"LGral Carrera III"										-46.88095	-72.75928													
"evt_978"					"ORGANISM_INTERACTION"					""					"LGral Carrera IV"	""		""	-46.69328	-72.4224																	"Chile"		"Aysen"			"LGral Carrera IV"										-46.69328	-72.4224													
"evt_979"					"ORGANISM_INTERACTION"					""					"Puerto Natales"	""		""	-51.4099	-72.45868																	"Chile"		"Magallanes"			"Puerto Natales"										-51.4099	-72.45868													
"evt_980"					"ORGANISM_INTERACTION"					""					"Punta Arenas I"	""		""	-53.6025	-70.95362																	"Chile"		"Magallanes"			"Punta Arenas I"										-53.6025	-70.95362													
"evt_981"					"ORGANISM_INTERACTION"					""					"Punta Arenas II"	""		""	-53.7192	-70.9663																	"Chile"		"Magallanes"			"Punta Arenas II"										-53.7192	-70.9663													
"evt_982"					"ORGANISM_INTERACTION"					""					""	""		""																			"Chile"		""			""																								
"evt_983"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_984"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_985"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_986"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_987"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_988"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_989"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_990"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_991"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_992"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Isla Grande de Chiloe, X Region"	""		"42°S, 73° 35' W"	-42	-73.58333333					30												"Chile"		"Los Lagos"			"Isla Grande de Chiloe, X Region"										-42	-73.58333333													
"evt_993"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_994"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_995"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_996"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_997"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_998"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_999"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_1000"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_1001"					"ORGANISM_INTERACTION"					"1992-11/1993-11"					"Northern Chiloe Island , X Region"	""		"41º 50' S, 73º 35'W"	-41.83	-73.58333333					30												"Chile"		"Los Lagos"			"Northern Chiloe Island , X Region"										-41.83	-73.58333333													
"evt_1002"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1003"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1004"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1005"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1006"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1007"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1008"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1009"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1010"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1011"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1012"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1013"					"ORGANISM_INTERACTION"					"1986-12/1988-11"					"Piuchue, Isla Grande Chiloe, X Region"	""		"42º 50' S, 74º 10'W"	-42.83	-74.01666667																	"Chile"		"Los Lagos"			"Piuchue, Isla Grande Chiloe, X Region"										-42.83	-74.01666667													
"evt_1014"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1015"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1016"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1017"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1018"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1019"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1020"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1021"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
"evt_1022"					"ORGANISM_INTERACTION"					"1999-10/2002-02"					"Chiloe Island, X Region"	"30"		"42°S, 73° 35' W"	-42	-73.58333333					20												"Chile"		"Los Lagos"			"Chiloe Island, X Region"	30									-42	-73.58333333													
